;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
105;ethor-2023;v6;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;1;0;0
106;ethor-2023;v6;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;1;0;0
107;ethor-2023;v6;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
108;ethor-2023;v6;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
109;ethor-2023;v6;bytecode;CreateBasedReentrancy;SendFixedAddress;1;0;0
110;ethor-2023;v6;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;1;0;0
111;ethor-2023;v6;bytecode;CreateBasedReentrancy;TransferFixedAddress;1;0;0
112;ethor-2023;v6;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;1;0;0
113;ethor-2023;v6;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
114;ethor-2023;v6;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
115;ethor-2023;v6;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
116;ethor-2023;v6;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
117;ethor-2023;v6;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
118;ethor-2023;v6;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;1;0;0
119;ethor-2023;v6;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
120;ethor-2023;v6;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
121;ethor-2023;v6;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
122;ethor-2023;v6;bytecode;CrossFunctionReentrancy;SendFixedAddress;1;0;0
123;ethor-2023;v6;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;1;0;0
124;ethor-2023;v6;bytecode;CrossFunctionReentrancy;TransferFixedAddress;1;0;0
125;ethor-2023;v6;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;1;0;0
126;ethor-2023;v6;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
127;ethor-2023;v6;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
128;ethor-2023;v6;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
129;ethor-2023;v6;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
130;ethor-2023;v6;bytecode;DelegatedReentrancy;NonReentrant;;1;0
131;ethor-2023;v6;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;;1;0
132;ethor-2023;v6;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;;1;0
133;ethor-2023;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;;1;0
134;ethor-2023;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
135;ethor-2023;v6;bytecode;DelegatedReentrancy;SendFixedAddress;;1;0
136;ethor-2023;v6;bytecode;DelegatedReentrancy;SendUserDefinedAddress;;1;0
137;ethor-2023;v6;bytecode;DelegatedReentrancy;TransferFixedAddress;;1;0
138;ethor-2023;v6;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;;1;0
139;ethor-2023;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;;1;1
140;ethor-2023;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
141;ethor-2023;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
142;ethor-2023;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
143;ethor-2023;v6;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
144;ethor-2023;v6;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;1;0;0
145;ethor-2023;v6;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
146;ethor-2023;v6;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
147;ethor-2023;v6;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
148;ethor-2023;v6;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
149;ethor-2023;v6;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
150;ethor-2023;v6;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
151;ethor-2023;v6;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
152;ethor-2023;v6;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
153;ethor-2023;v6;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
154;ethor-2023;v6;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
155;ethor-2023;v6;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
156;ethor-2023;v7;bytecode;CreateBasedReentrancy;NonReentrant;1;0;0
157;ethor-2023;v7;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;1;0;0
158;ethor-2023;v7;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;1;0;0
159;ethor-2023;v7;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
160;ethor-2023;v7;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
161;ethor-2023;v7;bytecode;CreateBasedReentrancy;SendFixedAddress;1;0;0
162;ethor-2023;v7;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;1;0;0
163;ethor-2023;v7;bytecode;CreateBasedReentrancy;TransferFixedAddress;1;0;0
164;ethor-2023;v7;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;1;0;0
165;ethor-2023;v7;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
166;ethor-2023;v7;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
167;ethor-2023;v7;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
168;ethor-2023;v7;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
169;ethor-2023;v7;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
170;ethor-2023;v7;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;1;0;0
171;ethor-2023;v7;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
172;ethor-2023;v7;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
173;ethor-2023;v7;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
174;ethor-2023;v7;bytecode;CrossFunctionReentrancy;SendFixedAddress;1;0;0
175;ethor-2023;v7;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;1;0;0
176;ethor-2023;v7;bytecode;CrossFunctionReentrancy;TransferFixedAddress;1;0;0
177;ethor-2023;v7;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;1;0;0
178;ethor-2023;v7;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
179;ethor-2023;v7;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
180;ethor-2023;v7;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
181;ethor-2023;v7;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
182;ethor-2023;v7;bytecode;DelegatedReentrancy;NonReentrant;;1;0
183;ethor-2023;v7;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;;1;0
184;ethor-2023;v7;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;;1;0
185;ethor-2023;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;;1;0
186;ethor-2023;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
187;ethor-2023;v7;bytecode;DelegatedReentrancy;SendFixedAddress;;1;0
188;ethor-2023;v7;bytecode;DelegatedReentrancy;SendUserDefinedAddress;;1;0
189;ethor-2023;v7;bytecode;DelegatedReentrancy;TransferFixedAddress;;1;0
190;ethor-2023;v7;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;;1;0
191;ethor-2023;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;;1;1
192;ethor-2023;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
193;ethor-2023;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
194;ethor-2023;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
195;ethor-2023;v7;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
196;ethor-2023;v7;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;1;0;0
197;ethor-2023;v7;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
198;ethor-2023;v7;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
199;ethor-2023;v7;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
200;ethor-2023;v7;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
201;ethor-2023;v7;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
202;ethor-2023;v7;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
203;ethor-2023;v7;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
204;ethor-2023;v7;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
205;ethor-2023;v7;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
206;ethor-2023;v7;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
207;ethor-2023;v7;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
208;ethor-2023;v8;bytecode;CreateBasedReentrancy;NonReentrant;;1;0
209;ethor-2023;v8;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;1;0;0
210;ethor-2023;v8;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;;1;0
211;ethor-2023;v8;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
212;ethor-2023;v8;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
213;ethor-2023;v8;bytecode;CreateBasedReentrancy;SendFixedAddress;1;0;0
214;ethor-2023;v8;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;1;0;0
215;ethor-2023;v8;bytecode;CreateBasedReentrancy;TransferFixedAddress;1;0;0
216;ethor-2023;v8;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;1;0;0
217;ethor-2023;v8;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;;1;1
218;ethor-2023;v8;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
219;ethor-2023;v8;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
220;ethor-2023;v8;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
221;ethor-2023;v8;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
222;ethor-2023;v8;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;1;0;0
223;ethor-2023;v8;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
224;ethor-2023;v8;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
225;ethor-2023;v8;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
226;ethor-2023;v8;bytecode;CrossFunctionReentrancy;SendFixedAddress;1;0;0
227;ethor-2023;v8;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;1;0;0
228;ethor-2023;v8;bytecode;CrossFunctionReentrancy;TransferFixedAddress;1;0;0
229;ethor-2023;v8;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;1;0;0
230;ethor-2023;v8;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
231;ethor-2023;v8;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
232;ethor-2023;v8;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
233;ethor-2023;v8;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
234;ethor-2023;v8;bytecode;DelegatedReentrancy;NonReentrant;;1;0
235;ethor-2023;v8;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;;1;0
236;ethor-2023;v8;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;;1;0
237;ethor-2023;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;;1;0
238;ethor-2023;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;;1;0
239;ethor-2023;v8;bytecode;DelegatedReentrancy;SendFixedAddress;;1;0
240;ethor-2023;v8;bytecode;DelegatedReentrancy;SendUserDefinedAddress;;1;0
241;ethor-2023;v8;bytecode;DelegatedReentrancy;TransferFixedAddress;;1;0
242;ethor-2023;v8;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;;1;0
243;ethor-2023;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;;1;1
244;ethor-2023;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;;1;1
245;ethor-2023;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
246;ethor-2023;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
247;ethor-2023;v8;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
248;ethor-2023;v8;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;1;0;0
249;ethor-2023;v8;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
250;ethor-2023;v8;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
251;ethor-2023;v8;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
252;ethor-2023;v8;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
253;ethor-2023;v8;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
254;ethor-2023;v8;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
255;ethor-2023;v8;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
256;ethor-2023;v8;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
257;ethor-2023;v8;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
258;ethor-2023;v8;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;;1;1
259;ethor-2023;v8;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;;1;1
260;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;NonReentrant;0;0;0
261;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
262;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
263;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
264;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
265;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;SendFixedAddress;0;0;0
266;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
267;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;TransferFixedAddress;0;0;0
268;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
269;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
270;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
271;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
272;mythril-0.23.15;v4;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
273;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
274;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
275;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
276;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
277;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
